url,success,error_type,precio_descuento,precio_normal,unidad,titulo,raw_nombre
https://www.carrefour.com.ar/yogur-bebible-frutilla-la-serenisima-clasico-900-g-726990/p,True,,3214.05,3214.05,1 K.,,Yogur bebible frutilla La SerenÍsima clásico 900 g.
