url,success,error_type,precio_descuento,precio_normal,unidad,titulo,raw_nombre
https://depotexpress.com.ar/productos/alimentos-para-mascotas/aliga-sabro-gato-pesc-1x/,False,no_name,0,0,,Page not found - Depot,
