url,supermercado,nombre,error_type,precio_normal
https://www.delimart.com.ar/mortadela_feteado_x250g_piamontesa_envasado_al_vacio,,,exception,
https://www.delimart.com.ar/alimento_para_perros_adultos_raza_pequenas_infinity_8_kg,,,exception,
https://www.delimart.com.ar/costilla_don_juan_-_envasado_al_vacio_-_el_kilo_a,,,exception,
https://www.delimart.com.ar/gaseosa_secco_pomelo_blanco_3_lt,,,exception,
https://depotexpress.com.ar/productos/bebidas-s-alcohol/gaseosas/gas-pepsi-pet-500x/,,,exception,
https://www.carrefour.com.ar/harina-leudante-pureza-con-vitamina-d-1-kg-694963/p,Carrefour,Harina leudante Pureza con vitamina D 1 kg.,,0
https://www.carrefour.com.ar/alimento-a-base-de-queso-rallado-la-quesera-100-g-664368/p,Carrefour,Alimento a base de queso rallado La quesera 100 g.,,0
https://www.delimart.com.ar/yerba_mate_compuesta_verdeflor_con_cedron_x_500_gr,,,exception,
https://www.carrefour.com.ar/rollo-de-cocina-carrefour-essential-3-x-50-panos/p,,,no_name,
https://www.delimart.com.ar/harina_leudante_pureza_ultra_ref_1_kg,,,exception,
https://depotexpress.com.ar/productos/tocador-y-cosmtica/jabe-veritas-glic-fresc-tot-3x120x/,,,exception,
https://www.delimart.com.ar/aperitivo_americano_gancia_125_l,,,exception,
https://www.delimart.com.ar/snacks_papas_fritas_sabor_asado_criollo_quento_82_gr,,,exception,
https://www.delimart.com.ar/queso_cremoso_cremon_doble_crema_la_serenisima_500_gr,,,exception,
https://www.delimart.com.ar/jugo_de_naranja_con_pulpa_citric_1_lt,,,exception,
https://www.delimart.com.ar/bizcochos_azucarados_9_de_oro_210_gr2,,,exception,
https://www.delimart.com.ar/dulce_de_leche_clasico_la_serenisima_250_gr,,,exception,
https://www.delimart.com.ar/papel_higienico_elegante_aloe_vera_premium-max_4_rollos_x_80_m_x_10_cm,,,exception,
https://www.carrefour.com.ar/manteca-extra-calidad-ilolay-sin-sal-100-g-739073/p,Carrefour,Manteca extra calidad Ilolay sin sal 100 g.,,0
https://www.delimart.com.ar/cafe_instantaneo_tradicion_nescafe_x170_gr,,,exception,
https://www.delimart.com.ar/atun_en_aceite_y_agua_desmenuzado_la_banda_x_170gr,,,exception,
https://www.delimart.com.ar/huevos_frescos_huevo_campo_por_mapple_30_unidades,,,exception,
https://www.delimart.com.ar/cerveza_rubia_361_x_six_pack_6u,,,exception,
https://www.delimart.com.ar/yerba_mate_suave_4f_union_500_gr,,,exception,
