url,supermercado,nombre,error_type,precio_normal
https://depotexpress.com.ar/productos/desayuno/merm-bc-durazno-390x/,,,exception,
https://depotexpress.com.ar/productos/comestibles/fido-matar-spag-trad-500x/,,,exception,
https://www.delimart.com.ar/galletita_mana_acaramelada_x145_gr,,,exception,
https://www.delimart.com.ar/yerba_mate_seleccion_especial_cruz_de_malta_500_gr,,,exception,
https://www.delimart.com.ar/bizcochos_agridulces_9_de_oro_200_gr2,,,exception,
https://depotexpress.com.ar/productos/otros/producto-115/,,,exception,
https://www.delimart.com.ar/yerba_mate_compuesta_cachamate_hierbas_serranas_blancomenta-peperina_-poleo_500_gr,,,exception,
https://www.delimart.com.ar/mermelada_frutilla_la_campagnola_454_gr,,,exception,
https://www.delimart.com.ar/jugo_de_naranja_con_pulpa_citric_1_lt,,,exception,
https://www.delimart.com.ar/fideos_tallarin_la_campagnola_500_gr,,,exception,
https://www.delimart.com.ar/yerba_mate_suave_nobleza_gaucha_1_kg2,,,exception,
https://www.delimart.com.ar/galletitas_choco_cvainilla_rumba_330_gr,,,exception,
https://www.delimart.com.ar/mate_cocido_nobleza_gaucha_50_saquitos,,,exception,
https://www.delimart.com.ar/caldo_de_verdura_maggi_2x95_g,,,exception,
https://www.delimart.com.ar/desodorante_dove_roll_on_original_50_ml,,,exception,
https://www.delimart.com.ar/mayonesa_danica_x_500_ml,,,exception,
https://www.delimart.com.ar/vino_tinto_malbec_finca_magnolia_750_cc,,,exception,
https://www.carrefour.com.ar/galletitas-mana-de-vainilla-livianas-fp-3x-136-g-704899/p,,,no_name,
https://www.delimart.com.ar/mermelada_naranja_la_campagnola_454_gr,,,exception,
https://www.delimart.com.ar/yerba_mate_suave_4f_union_500_gr,,,exception,
